report_card_year.x,district_nm.x,school_nm.x,schoolid,schooltypecd.x,tch_retention_18,tch_retention_21,change_over_time,percent_change_over_time
2021,"Lee County School
District",Lee Central Middle School,3101015,M,83.1,65.6,-17.5,-21.058965102286404
2021,"Charleston County School
District",Charleston Progressive,1001101,E,88.7,71.1,-17.60000000000001,-19.84216459977453
2021,"Aiken County Public
School District",Ridge Spring-Monetta High School,0201060,H,87,69.3,-17.700000000000003,-20.3448275862069
2021,"School District Of Pickens
County","Mckissick Academy Of Science And
Technology",3901029,E,89.9,71.9,-18,-20.022246941045605
2021,"Marion County School
District",Johnakin Middle School,3410007,M,77.1,58.5,-18.599999999999994,-24.12451361867704
2021,"Richland School District
One",Edward E. Taylor Elementary School,4001053,E,84.6,65.3,-19.299999999999997,-22.813238770685576
2021,"Chester County School
District","Chester Park Elementary School Of
The Arts",1201020,E,91.4,71.7,-19.700000000000003,-21.55361050328228
2021,"Lee County School
District",Lower Lee Elementary,3101011,E,80.4,60.6,-19.800000000000004,-24.626865671641795
2021,"Rock Hill School District
(York 3)",Richmond Drive Elementary,4603031,E,90,69.8,-20.200000000000003,-22.444444444444446
2021,"South Carolina Public
Charter School District",Midlands Middle College,4701021,H,93.3,73,-20.299999999999997,-21.7577706323687
2021,"Aiken County Public
School District",Jackson Magnet Middle School,0201033,M,94.3,72.5,-21.799999999999997,-23.117709437963942
2021,"The School District Of
Greenville County",Thomas E. Kerns Elementary School,2301115,E,93.2,70.3,-22.900000000000006,-24.57081545064378
2021,"The School District Of
Greenville County",Dr. Phinnize J. Fisher Middle School,2301121,M,93.5,68.2,-25.299999999999997,-27.058823529411764
2021,"Lexington County School
District One",Gilbert Elementary School,3201005,E,93.2,66.2,-27,-28.96995708154506
2021,"Aiken County Public
School District",Cyril B. Busbee Elementary School,0201051,E,NA,NA,NA,NA
2021,"Aiken County Public
School District",Aiken Scholars Academy,0201061,H,NA,NA,NA,NA
2021,"Aiken County Public
School District",Ridge Spring-Monetta Middle School,0201062,M,NA,NA,NA,NA
2021,"Aiken County Public
School District",A. L. Corbett Middle School,0201063,M,NA,NA,NA,NA
2021,"Aiken County Public
School District",Graniteville Elementary,0201066,E,NA,NA,NA,NA
2021,"Aiken County Public
School District",Aiken Intermediate School,0201067,M,NA,NA,NA,NA
2021,"Beaufort County School
District",River Ridge Academy,0701038,E,NA,83.7,NA,NA
2021,"Beaufort County School
District",May River High,0701039,H,NA,90.7,NA,NA
2021,"Berkeley County School
District",Nexton Elementary,0801053,E,NA,86.8,NA,NA
2021,"Berkeley County School
District",Philip Simmons Elementary,0801054,E,NA,75.4,NA,NA
2021,"Berkeley County School
District",Philip Simmons Middle School,0801055,M,NA,94.8,NA,NA
2021,"Berkeley County School
District",Philip Simmons High School,0801056,H,NA,85.1,NA,NA
2021,"Berkeley County School
District",Bowen's Corner Elementary,0801057,E,NA,NA,NA,NA
2021,"Berkeley County School
District",Foxbank Elementary School,0801058,E,NA,NA,NA,NA
2021,"Charleston County School
District",Simmons Pinckney Middle,1001115,M,NA,71.2,NA,NA
2021,"Charleston County School
District",Deer Park Middle,1001116,M,NA,48.8,NA,NA
2021,"Charleston County School
District",Carolina Park Elementary,1001117,E,NA,86.5,NA,NA
2021,"Charleston County School
District",Camp Road Middle,1001118,M,NA,84.6,NA,NA
2021,"Charleston County School
District",Lucy Garrett Beckham High,1001121,H,NA,NA,NA,NA
2021,"Charleston County School
District",Allegro Charter School Of Music,1001630,H,NA,67.3,NA,NA
2021,"Darlington County School
District",J. L. Cain Elementary,1601034,E,NA,NA,NA,NA
2021,"Darlington County School
District",Bay Road Elementary School,1601036,E,NA,NA,NA,NA
2021,"Darlington County School
District",Lamar-Spaulding Elementary School,1601037,E,NA,NA,NA,NA
2021,"Dorchester School District
Two",Sand Hill Elementary School,1802029,E,NA,81,NA,NA
2021,"Dorchester School District
Two",Dr. Eugene Sires Elementary,1802030,E,NA,87.2,NA,NA
2021,"Dorchester School District
Two",Alston-Bailey Elementary,1802031,E,NA,74.8,NA,NA
2021,"Dorchester County Career
And Technology Center","Dorchester County Career And
Technology Center",1880999,NA,NA,NA,NA,NA
2021,Florence One Schools,Palmetto Youth Academy Charter,2101600,E,NA,NA,NA,NA
2021,"Florence School District
Three","J. Paul Truluck Creative Arts And
Science Magnet School",2103054,H,NA,NA,NA,NA
2021,Horry County Schools,Socastee Middle School,2601069,M,NA,91.8,NA,NA
2021,Horry County Schools,Ten Oaks Middle School,2601070,M,NA,95.2,NA,NA
2021,Horry County Schools,St. James Intermediate School Year,2601071,E,NA,93,NA,NA
2021,Horry County Schools,Myrtle Beach Elementary,2601074,E,NA,NA,NA,NA
2021,Horry County Schools,Hcs Scholars Academy High School,2601075,H,NA,NA,NA,NA
2021,Horry County Schools,Academy Of Hope Charter,2601603,E,77.8,NA,NA,NA
2021,Lancaster,Van Wyck Elementary School,2901031,E,NA,NA,NA,NA
2021,"Lexington County School
District One",Beechwood Middle School,3201071,M,NA,NA,NA,NA
2021,"Lexington County School
District One",Centerville Elementary School,3201072,E,NA,NA,NA,NA
2021,"Lexington School District
Two",Cayce Elementary School,3202029,E,NA,75.5,NA,NA
2021,"Lexington School District
Two",Riverbank Elementary,3202030,E,NA,NA,NA,NA
2021,"School District Five Of
Lexington & Richland
Count",Chapin Middle School,3205058,M,NA,90.7,NA,NA
2021,"Marion County School
District",Creek Bridge Stem Academy,3410025,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Bethune-Bowman Middle/High,3809010,H,NA,NA,NA,NA
2021,"Orangeburg County
School District",Bethune-Bowman Elementary,3809012,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Holly Hill-Roberts Middle,3809018,M,NA,NA,NA,NA
2021,"Orangeburg County
School District",Holly Hill Elementary School,3809019,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",St. James-Gaillard Elementary,3809021,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Vance-Providence Elementary,3809022,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Edisto High School,3809024,H,NA,NA,NA,NA
2021,"Orangeburg County
School District",Carver-Edisto Middle School,3809025,M,NA,NA,NA,NA
2021,"Orangeburg County
School District",Robert E. Howard Middle School,3809027,M,NA,NA,NA,NA
2021,"Orangeburg County
School District",Orangeburg-Wilkinson,3809028,H,NA,NA,NA,NA
2021,"Orangeburg County
School District",Marshall Elementary School,3809034,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Brookdale Elementary School,3809036,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",William J. Clark Middle School,3809037,M,NA,NA,NA,NA
2021,"Orangeburg County
School District",Sheridan Elementary School,3809039,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Whittaker Elementary School,3809040,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",North Middle High School,3809042,H,NA,NA,NA,NA
2021,"Orangeburg County
School District",Dover Elementary School,3809044,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Elloree Elementary/Middle School,3809047,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Lake Marion High School,3809048,H,NA,NA,NA,NA
2021,"Orangeburg County
School District",Branchville High School,3809049,H,NA,NA,NA,NA
2021,"Orangeburg County
School District",Lockett Elementary School,3809051,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Edisto Elementary,3809053,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Hunter- Kinard- Tyler High School,3809054,H,NA,NA,NA,NA
2021,"Orangeburg County
School District","Hunter Kinard Tyler Elementary
School",3809055,E,NA,NA,NA,NA
2021,"Orangeburg County
School District",Mellichamp Elementary,3809057,E,NA,NA,NA,NA
2021,"Orangeburg County
School District","Orangeburg High School For Health
Professions",3809601,H,NA,NA,NA,NA
2021,"School District Of Pickens
County",Hagood Elementary School,3901032,E,NA,87.8,NA,NA
2021,"School District Of Pickens
County",Ambler Elementary,3901033,E,NA,91.6,NA,NA
2021,"Richland School District
Two",Jackson Creek Elementary,4002103,E,NA,81.2,NA,NA
2021,"Spartanburg School
District Two",Shoally Creek Elementary,4202090,E,NA,86.4,NA,NA
2021,"Spartanburg School
District Seven",Drayton Mills Elementary School,4207087,E,NA,NA,NA,NA
2021,"Spartanburg School
District Seven",Meeting Street Academy,4207200,E,NA,65.1,NA,NA
2021,"Clover School District
(York 2)",Oakridge Elementary School,4602052,E,NA,88.5,NA,NA
2021,"Rock Hill School District
(York 3)","Cherry Park Elementary School Of
Language Immersion",4603044,E,NA,NA,NA,NA
2021,"Fort Mill School District -
York 4",Pleasant Knoll Middle School,4604060,M,NA,90.4,NA,NA
2021,"Fort Mill School District -
York 4",Catawba Ridge High School,4604061,H,NA,NA,NA,NA
2021,"Fort Mill School District -
York 4",River Trail Elementary School,4604062,E,NA,NA,NA,NA
2021,"Fort Mill School District -
York 4",Kings Town Elementary School,4604063,E,NA,NA,NA,NA
2021,"South Carolina Public
Charter School District",The Next School,4701039,H,NA,69,NA,NA
2021,"South Carolina Public
Charter School District",Tall Pines Stem Academy,4701040,M,NA,81.5,NA,NA
2021,"South Carolina Public
Charter School District",Felton Laboratory Charter School,4701042,E,NA,83.1,NA,NA
2021,"South Carolina Public
Charter School District","Greenville Technical Charter High
School",4701043,H,NA,92.6,NA,NA
2021,"South Carolina Public
Charter School District","Green Charter School Of The
Midlands",4701044,E,NA,63.9,NA,NA
2021,"South Carolina Public
Charter School District","Greer Middle College Charter High
School",4701047,H,NA,91.6,NA,NA
2021,"South Carolina Public
Charter School District",Legacy Early College,4701048,E,NA,70.3,NA,NA
2021,"South Carolina Public
Charter School District",East Link Academy Charter School,4701050,E,NA,NA,NA,NA
2021,"South Carolina Public
Charter School District",Bettis Preparatory,4701051,E,NA,NA,NA,NA
2021,"South Carolina Public
Charter School District",Polaris Tech Charter School,4701053,H,NA,NA,NA,NA
2021,"South Carolina Public
Charter School District",Lakes And Bridges Charter School,4701054,E,NA,NA,NA,NA
2021,"South Carolina Public
Charter School District",Charleston Advancement Academy,4701055,H,NA,NA,NA,NA
2021,"South Carolina Public
Charter School District",Midlands Arts Conservatory,4701056,M,NA,NA,NA,NA
2021,"South Carolina Public
Charter School District",Green Charter School Of Spartanburg,4701057,E,NA,NA,NA,NA
2021,"South Carolina Public
Charter School District",Butler Academy,4701060,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Virtus Academy Of Sc,4801001,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Belton Preparatory Academy,4801002,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Montessori School Of Camden,4801003,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine","Royal Live Oaks Academy Of The Arts
& Sciences Charter School",4801004,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Oceanside Collegiate Academy,4801005,H,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Mevers School Of Excellence,4801006,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Gray Collegiate Academy,4801007,H,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Coastal Leadership Academy,4801008,H,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Midlands Stem Institute,4801009,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Odyssey Online Learning,4801010,H,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",South Carolina Virtual Charter School,4801011,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Cyber Academy Of South Carolina,4801012,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Calhoun Falls Charter School,4801013,H,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Clear Dot Charter School,4801014,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Thornwell Charter School,4801015,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Legion Collegiate Academy,4801016,H,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Summit Classical School,4801017,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",South Carolina Connections Academy,4801018,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine","Lowcountry Leadership Charter
School",4801019,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Cherokee Charter Academy,4801020,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine",Horse Creek Academy,4801021,E,NA,NA,NA,NA
2021,"Charter Institute At
Erskine","Brashier Middle College Charter High
School",4801022,H,NA,NA,NA,NA
2021,"Governor's School For
Agriculture At John De La
Howe","Governor's School For Agriculture At
John De La Howe",5205003,H,NA,NA,NA,NA
2021,"Sc School For The Deaf
And The Blind",Sc School For The Blind High,5207005,H,NA,83,NA,NA
2021,"Sc School For The Deaf
And The Blind",Sc School For The Deaf High,5207007,H,NA,87.9,NA,NA
2021,"Sc School For The Deaf
And The Blind","Sc School For The Deaf
Elementary/Middle",5207009,E,NA,93.1,NA,NA
2021,"Sc School For The Deaf
And The Blind","Sc School For The Blind
Elementary/Middle",5207010,E,NA,92.6,NA,NA
2021,"Sc School For The Deaf
And The Blind",Cedar Springs Academy,5207011,E,NA,94.2,NA,NA
2021,"South Carolina
Department Of Juvenile
Justice","The Palmetto Empowerment And
Enrichment Academy",5208001,E,NA,83.7,NA,NA
2021,"Palmetto Unified School
District",Palmetto Unified,5209001,H,NA,NA,NA,NA
2021,"SC Governor's School For
The Arts And Humanities","SC Governor's School For The Arts
And Humanities",5364001,H,NA,NA,NA,NA
2021,"SC Governor's School For
Science And Math","South Carolina Governor's School For
Science And Math",5395001,H,NA,NA,NA,NA
