district_id,district_alt,total_actively_enrolled_students,gender_female,gender_male,gender_missing,black_or_african_american,white,pupils_in_poverty,year,percent_pov_given,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,percent_in_poverty,report_card_year,district,school,report_card_type_p_e_m_h_d,street,city,state,zip,gradespan,enrollment,hdphone,url,headname,supername,chair,teacher_count
401999,Anderson 01,10082,4876,5206,0.0,629,8179,,2018,50.03,1274,48.363419956357866,51.63658004364213,0.0,6.238841499702439,81.12477682999405,12.636381670303512,,2021.0,Anderson School District One,Anderson School District One,D,801 N. Hamilton Street,Williamston,SC,29697.0,PK-12,10116.0,8648477344,https://www.anderson1.org,Mr. G. Robbie Binnicker,Mr. G. Robbie Binnicker,Mrs. Nancy Upton,615.0
402999,Anderson 02,3791,1896,1895,0.0,556,2916,,2018,62.28,319,50.0131891321551,49.986810867844895,0.0,14.666314956475864,76.91901872856765,8.414666314956476,,2021.0,Anderson School District Two,Anderson School District Two,D,10990 BHP Hwy,Honea Path,SC,29654.0,PK-12,3404.0,864-369-7364,http://www.anderson2.org,Donald Andrews,Donald Andrews,Jimmy Ouzts,224.0
403999,Anderson 03,2551,1265,1286,0.0,216,2132,,2018,72.71,203,49.58839670717366,50.41160329282634,0.0,8.467267738141905,83.5750686005488,7.95766366130929,,2021.0,Anderson School District Three,Anderson School District Three,D,335 West Front Street,Iva,SC,29655.0,PK-12,2549.0,864-348-6196,https://acsd3.org,Kathy D. Hipp,Kathy D. Hipp,Mr. Tripp Bouknight,173.0
404999,Anderson 04,2873,1399,1474,0.0,445,2189,,2018,60.59,239,48.69474416985729,51.30525583014271,0.0,15.4890358510268,76.19213365819701,8.318830490776193,,2021.0,Anderson District 4,Anderson District 4,D,315 East Queen Street,Pendleton,SC,29670.0,PK-12,2755.0,864-403-2000,https://www.anderson4.org/,Dee Christopher,Dee Christopher,Dr. Tom Dobbins,193.0
405999,Anderson 05,13102,6396,6706,0.0,4340,6748,,2018,64.35,2014,48.81697450770875,51.18302549229126,0.0,33.12471378415509,51.50358723858953,15.37169897725538,,2021.0,Anderson School District Five,Anderson School District Five,D,400 Pearman Dairy Rd,Anderson,SC,29621.0,PK-12,12771.0,864-260-5000,www.anderson5.net,Thomas A. Wilson,Thomas A. Wilson,Rick Bradshaw,850.0
501999,Bamberg 01,1349,645,704,0.0,748,544,,2018,78.57,57,47.81319495922906,52.18680504077094,0.0,55.44848035581913,40.32616753150482,4.225352112676056,,2021.0,Bamberg School District 1,Bamberg School District 1,D,3830 Faust Street,Bamberg,SC,29003.0,PK-12,1194.0,803-245-3053,https://www.bamberg1.net,Dottie Brown,Dottie Brown,Mrs. Janeth Walker,90.0
502999,Bamberg 02,653,331,322,0.0,619,11,,2018,91.87,23,50.68912710566615,49.31087289433385,0.0,94.79326186830016,1.6845329249617151,3.522205206738132,,2021.0,Bamberg School District 2,Bamberg School District 2,D,Holly St,Denmark,SC,29042.0,PK-12,639.0,803-793-3346,https://sc02209464.schoolwires.net/,Dr. Thelma Sojourner,Dr. Thelma Sojourner,Beverly Bonaparte,53.0
619999,Barnwell 19,593,293,300,0.0,474,83,,2018,89.21,36,49.4097807757167,50.5902192242833,0.0,79.93254637436762,13.99662731871838,6.070826306913997,,2021.0,Barnwell School District 19,Barnwell School District 19,D,446 Country Club Road,Blackville,SC,29817.0,PK-12,565.0,803-284-5605,www.barnwell19.k12.sc.us,David W. Corder,David W. Corder,Karen Jowers,34.0
629999,Barnwell 29,885,427,458,0.0,465,371,,2018,76.86,49,48.24858757062147,51.75141242937853,0.0,52.54237288135594,41.920903954802256,5.536723163841808,,2021.0,Williston School District (Barnwell 29),Williston School District (Barnwell 29),D,12255 Main Street,Williston,SC,29853.0,PK-12,802.0,8032667878,www.williston.k12.sc.us,Dr. Marcella Shaw,Dr. Marcella Shaw,Ronald Brown,58.0
645999,Barnwell 45,2178,1080,1098,0.0,1042,934,,2018,75.91,202,49.58677685950413,50.413223140495866,0.0,47.84205693296602,42.88337924701561,9.274563820018365,,2021.0,Barnwell School District 45,Barnwell School District 45,D,770 Hagood Avenue,Barnwell,SC,29812.0,PK-12,2038.0,803-541-1300,https://www.barnwell45.org/,Crystal Stapleton,Crystal Stapleton,Rosey Anderson,137.0
701999,Beaufort 01,21961,10722,11239,0.0,5896,8806,,2018,56.7,7259,48.82291334638678,51.17708665361322,0.0,26.84759346113565,40.09835617685898,33.05405036200537,,2021.0,Beaufort County School District,Beaufort County School District,D,PO Drawer 309,Beaufort,SC,29901.0,PK-12,21219.0,843-322-2300,http://beaufortschools.net/,Dr. Frank Rodriguez,Dr. Frank Rodriguez,Dr. Christina Gwozdz,1710.0
801999,Berkeley 01,34843,17034,17809,0.0,10323,17429,,2018,57.68,7091,48.88786843842379,51.11213156157621,0.0,29.62718480039032,50.02152512699824,20.351290072611427,,2021.0,Berkeley County School District,Berkeley County School District,D,107 East Main Street,Moncks Corner,SC,29461.0,PK-12,36575.0,843-899-8600,http://www.bcsdschools.net/,Dr. Eddie Ingram,Dr. Eddie Ingram,Mr. David Barrow,2293.0
901999,Calhoun 01,1762,846,916,0.0,1012,619,,2018,80.31,131,48.01362088535755,51.98637911464245,0.0,57.43473325766176,35.130533484676505,7.4347332576617475,,2021.0,Calhoun County Schools,Calhoun County Schools,D,125 Herlong Avenue,Saint Matthews,SC,29135.0,PK-12,1590.0,8036557310,ccpsonline.net,Dr. Steve Aaron Wilson,Dr. Steve Aaron Wilson,Gary Porth,119.0
1001999,Charleston 01,49228,24241,24977,10.0,18575,23561,,2018,53.27,7090,49.24230112943853,50.73738522791908,0.0203136426423986,37.73259120825546,47.86097342975542,14.402372633460631,,2021.0,Charleston County School District,Charleston County School District,D,75 Calhoun Street,Charleston,SC,29401.0,PK-12,48330.0,843-937-6300,https://www.ccsdschools.com/,Dr. Gerrita Postlewait,Dr. Gerrita Postlewait,Rev. Dr. Eric Mack,3651.0
1101999,Cherokee 01,8780,4299,4481,0.0,2294,5632,,2018,72.28,854,48.96355353075171,51.03644646924829,0.0,26.127562642369025,64.14578587699317,9.726651480637813,,2021.0,Cherokee County School District 1,Cherokee County School District 1,D,141 Twin Lake Road,Gaffney,SC,29341.0,PK-12,7882.0,864-206-2201,www.cherokee1.org/home,Dr. Dana Fall,Dr. Dana Fall,Mr. Johnny Sarratt,589.0
1201999,Chester 01,5148,2517,2628,3.0,2397,2402,,2018,78.03,349,48.892773892773896,51.048951048951054,0.0582750582750582,46.561771561771565,46.65889665889666,6.77933177933178,,2021.0,Chester County School District,Chester County School District,D,509 District Office Drive,Chester,SC,29706.0,PK-12,4860.0,803-581-9500,https://www.chester.k12.sc.us/,Dr. Antwon Sutton,Dr. Antwon Sutton,Mr. Doug Shannon,370.0
1301999,Chesterfield 01,7068,3503,3565,0.0,2712,3573,,2018,74.1,783,49.56140350877193,50.43859649122807,0.0,38.37011884550085,50.55178268251274,11.07809847198642,,2021.0,Chesterfield County School District,Chesterfield County School District,D,401 West Blvd,Chesterfield,SC,29709.0,PK-12,6772.0,843-623-2175,https://www.chesterfieldschools.org,J. Harrison Goodwin,J. Harrison Goodwin,Wesley R. Miles,478.0
1401999,Clarendon 01,764,375,389,0.0,709,33,,2018,90.5,22,49.08376963350785,50.916230366492144,0.0,92.80104712041884,4.319371727748691,2.8795811518324608,,2021.0,Clarendon 1,Clarendon 1,D,PO Box 38 12 South Church Street,Summerton,SC,29148.0,PK-12,654.0,8034852325,,Barbara Ragin Champagne,Barbara Ragin Champagne,Tony Junious,46.0
1402999,Clarendon 02,2902,1392,1510,0.0,1835,788,,2018,86.12,279,47.96691936595451,52.03308063404548,0.0,63.23225361819434,27.15368711233632,9.614059269469331,,2021.0,Clarendon School District Two,Clarendon School District Two,D,15 Major Drive,Manning,SC,29102.0,PK-12,2604.0,803-435-4435,http://www.clarendon2.k12.sc.us,Dr. Shawn Johnson,Dr. Shawn Johnson,Ethel W. Sweat,150.0
1403999,Clarendon 03,1258,646,612,0.0,306,864,,2018,62.23,88,51.35135135135135,48.64864864864865,0.0,24.324324324324326,68.68044515103338,6.995230524642289,,2021.0,Clarendon 3,Clarendon 3,D,1177 Atkinson Street P.O. Drawer 270,TURBEVILLE,SC,29162.0,PK-12,1236.0,8436592188,clarendon3.org,"Connie J. Dennis, Ph.D.","Connie J. Dennis, Ph.D.",Jason Newsome,78.0
1501999,Colleton 01,5625,2755,2870,0.0,2644,2347,,2018,82.05,634,48.977777777777774,51.02222222222223,0.0,47.004444444444445,41.72444444444445,11.27111111111111,,2021.0,Colleton County School District,Colleton County School District,D,500 Forest Circle,WALTERBORO,SC,29488.0,PK-12,5138.0,8437824510,www.colleton.k12.sc.us,Mr. John Tidal,Mr. John Tidal,Patricia Simmons,325.0
1601999,Darlington 01,9964,4973,4991,0.0,5157,4035,,2018,77.04,772,49.909674829385786,50.09032517061421,0.0,51.756322761943,40.49578482537134,7.747892412685668,,2021.0,Darlington County School District,Darlington County School District,D,120 E Smith Avenue,Darlington,SC,29532.0,PK-12,9239.0,843-398-5100,www.darlington.k12.sc.us,Dr. Timothy Newman,Dr. Timothy Newman,Warren Jeffords,660.0
1703999,Dillon 03,1632,780,852,0.0,501,985,,2018,71.39,146,47.794117647058826,52.20588235294118,0.0,30.698529411764707,60.35539215686274,8.946078431372548,,2021.0,Dillon School District Three,Dillon School District Three,D,205 King Street,Lattta,SC,29565.0,PK-12,1546.0,843-752-7101,www.dillon3.k12.sc.us,"Dr John M. Kirby, Jr.","Dr John M. Kirby, Jr.",Kyle Berry,77.0
1704999,Dillon 04,4154,2052,2102,0.0,2478,1156,,2018,85.79,520,49.39817043813192,50.60182956186809,0.0,59.65334617236399,27.82859894077997,12.518054886856042,,2021.0,Dillon School District Four,Dillon School District Four,D,1738 Highway 301 North,Dillon,SC,29536.0,PK-12,3901.0,843-774-1200,www.dillon.k12.sc.us,D. Ray Rogers,D. Ray Rogers,"Earl Gleason, Jr.",236.0
1802999,Dorchester 02,25958,12773,13185,0.0,7669,13999,,2018,50.5,4290,49.20641035518915,50.79358964481085,0.0,29.543878573079592,53.92942445488866,16.526696972031743,,2021.0,Dorchester School District Two,Dorchester School District Two,D,115 Devon Road,Summerville,SC,29483.0,PK-12,24684.0,843-873-2901,https://www.ddtwo.org,Joseph R. Pye,Joseph R. Pye,Tanya Robinson/Gail Hughes,1596.0
1804999,Dorchester 04,2354,1111,1243,0.0,1102,1016,,2018,75.01,236,47.19626168224299,52.80373831775701,0.0,46.81393372982159,43.16057774001699,10.025488530161429,,2021.0,Dorchester District Four,Dorchester District Four,D,500 Ridge St.,St. George,SC,29477.0,PK-12,2101.0,843-563-4535,https://www.dorchester4.k12.sc.us/home,Dr. Kelvin Wymbs,Dr. Kelvin Wymbs,Mrs. Phyllis Hughes,154.0
1901999,Edgefield 01,3464,1711,1753,0.0,1441,1654,,2018,64.98,369,49.393764434180135,50.60623556581986,0.0,41.59930715935335,47.748267898383375,10.65242494226328,,2021.0,Edgefield County School District,Edgefield County School District,D,3 Par Drive,Johnston,SC,29832.0,PK-12,3207.0,803-275-4601,https://ecsd.edgefield.k12.sc.us/,Dr. Kevin L. O’Gorman,Dr. Kevin L. O’Gorman,Mrs. Robin Ball,249.0
2001999,Fairfield 01,2741,1341,1400,0.0,2349,284,,2018,85.73,108,48.923750456037936,51.076249543962064,0.0,85.69865012769063,10.361182050346589,3.9401678219627874,,2021.0,Fairfield County School District,Fairfield County School District,D,1226 US Highway 321 By-Pass south,Winnsboro,SC,29180.0,PK-12,2414.0,803-635-4607,https://www.fairfield1.org/,Dr. J.R. Green,Dr. J.R. Green,Henry Miller,255.0
2101999,Florence 01,16158,7973,8185,0.0,8607,6172,,2018,66.36,1379,49.34397821512563,50.65602178487436,0.0,53.2677311548459,38.19779675702439,8.534472088129718,,2021.0,Florence One Schools,Florence One Schools,D,319 South Irby Street,Florence,SC,29501.0,PK-12,15186.0,843-669-4141,www.f1s.org,Richard O'Malley,Richard O'Malley,Porter Stewart,1165.0
2102999,Florence 02,1131,529,602,0.0,408,629,,2018,71.07,94,46.77276746242264,53.227232537577365,0.0,36.07427055702917,55.61450044208664,8.311229000884174,,2021.0,Florence County School District 2,Florence County School District 2,D,2121 South Pamplico Highway,Pamplico,SC,29583.0,PK-12,1094.0,843-493-2502,https://www.fsd2.org/,"Neal Vincent, Ed.D.","Neal Vincent, Ed.D.",Mr. Robert Singletary,71.0
2103999,Florence 03,3454,1719,1735,0.0,2228,958,,2018,87.9,268,49.76838448176028,50.23161551823973,0.0,64.5049218297626,27.735958309206715,7.759119861030689,,2021.0,Florence School District Three,Florence School District Three,D,125 S. Blanding St,Lake City,SC,29560.0,PK-12,3263.0,843-374-8652,125 S. Blanding St,Dr. Laura Hickson,Dr. Laura Hickson,Barbara Bryant,232.0
2104999,Florence 04,699,315,384,0.0,564,54,,2018,91.92,81,45.06437768240343,54.93562231759657,0.0,80.68669527896995,7.725321888412018,11.587982832618025,,2021.0,Florence 4,Florence 4,D,304 Kemper Street  ,Timmonsville,SC,29161.0,PK-12,681.0,843-346-3956,www.florence4.k12.sc.us,Dan Strickland,Teresa Gamble - Executive District Administrator,Lille Joe,43.0
2105999,Florence 05,1234,612,622,0.0,348,801,,2018,69.76,85,49.59481361426256,50.40518638573744,0.0,28.200972447325768,64.91085899513777,6.888168557536467,,2021.0,Florence School District Five,Florence School District Five,D,156 East Marion Street,Johnsonville,SC,29555.0,PK-12,1180.0,843-386-2358,https://www.fsd5.org/,Randy Smiley,Randy Smiley,Faith Truesdale,86.0
2201999,Georgetown 01,9390,4578,4812,0.0,4106,4634,,2018,68.39,650,48.753993610223645,51.24600638977636,0.0,43.72736954206603,49.350372736954206,6.922257720979766,,2021.0,Georgetown County School District,Georgetown County School District,D,2018 Church Street,Georgetown,SC,29440.0,PK-12,8479.0,843-436-7000,www.gcsd.k12.sc.us,Mr. Keith Price,Mr. Keith Price,Mr. Jim Dumm,645.0
2301999,Greenville 01,75220,36626,38587,7.0,16981,40746,,2018,53.22,17493,48.69183727731986,51.29885668705132,0.0093060356288221,22.575113001861208,54.16910396171231,23.25578303642648,,2021.0,The School District Of Greenville County,The School District Of Greenville County,D,301 E. Camperdown Way,Greenville,SC,29601.0,PK-12,74094.0,864-355-3100,www.greenville.k12.sc.us,"W. Burke Royster, PhD","W. Burke Royster, PhD",Lynda Leventis-Wells,5032.0
2450999,Greenwood 50,8805,4313,4491,1.0,3721,3540,,2018,72.26,1544,48.98353208404316,51.00511073253833,0.0113571834185122,42.26007950028393,40.20442930153322,17.53549119818285,,2021.0,Greenwood School District 50,Greenwood School District 50,D,1855 Calhoun Road,Greenwood,SC,29649.0,PK-12,8646.0,864-941-5400,www.gwd50.org,Dr. Steve Glenn,Dr. Steve Glenn,Ken Cobb,614.0
2451999,Greenwood 51,934,448,486,0.0,142,689,,2018,76.04,103,47.96573875802998,52.03426124197003,0.0,15.203426124197003,73.76873661670236,11.027837259100645,,2021.0,Ware Shoals School District 51,Ware Shoals School District 51,D,56 S Greenwood Ave,Ware Shoals,SC,29692.0,PK-12,934.0,8644567496,www.gwd51.org,Dr. Fay Sprouse,Dr. Fay Sprouse,Mr. Shanon Calvert,66.0
2452999,Greenwood 52,1559,750,809,0.0,331,1130,,2018,60.54,98,48.10776138550353,51.89223861449648,0.0,21.23155869146889,72.48236048749199,6.286080821039128,,2021.0,Greenwood School District 52,Greenwood School District 52,D,605 Johnston Road,Ninety Six,SC,29666.0,PK-12,1492.0,864-543-3100,www.greenwood52.org,Dr. Rex S. Ward,Dr. Rex S. Ward,Mr. Jeff Chapman,104.0
2501999,Hampton 01,2254,1122,1132,0.0,1218,943,,2018,75.84,93,49.77817213842059,50.22182786157941,0.0,54.03726708074535,41.83673469387755,4.125998225377107,,2021.0,Hampton District One,Hampton District One,D,372 E Pine Street,Varnville,SC,29944.0,PK-12,1948.0,803-943-4576,www.hampton1.org,Dr. Ronald Wilcox,Dr. Ronald Wilcox,"Phillip Strother, Sr.",142.0
2502999,Hampton 02,706,350,356,0.0,667,5,,2018,92.09,34,49.57507082152974,50.42492917847026,0.0,94.47592067988668,0.708215297450425,4.815864022662889,,2021.0,Hampton 2,Hampton 2,D,,,,,PK-12,645.0,,,,,,47.0
2601999,Horry 01,44423,21531,22892,0.0,8373,27232,,2018,65.35,8818,48.46813587555996,51.53186412444004,0.0,18.84834432613736,61.3015780113905,19.850077662472145,,2021.0,Horry County Schools,Horry County Schools,D,335 Four Mile Road,Conway,SC,29577.0,PK-12,44479.0,843-488-6700,www.horrycountyschools.net,Dr. Rick Maxey,Dr. Rick Maxey,Ken Richardson,3113.0
2701999,Jasper 01,2638,1280,1358,0.0,1569,313,,2018,87.33,756,48.52160727824109,51.4783927217589,0.0,59.476876421531465,11.865049279757391,28.658074298711146,,2021.0,Jasper County School District,Jasper County School District,D,10942 N. Jacob Smart Blvd.,Ridgeland,SC,29936.0,PK-12,2664.0,843-489-8892,www.jcsd.net,Dr. Rechel Anderson,Dr. Rechel Anderson,Carolyn Bolden,169.0
2801999,Kershaw 01,10638,5110,5528,0.0,2782,6488,,2018,59.08,1368,48.03534498965971,51.96465501034029,0.0,26.151532242902803,60.988907689415306,12.859560067681894,,2021.0,Kershaw County School District,Kershaw County School District,D,2029 West DeKalb Street,Camden,SC,29020.0,PK-12,10763.0,803-432-8416,www.kcsdschools.net,Dr. Shane Robbins,Dr. Shane Robbins,Dr. James P. Smith,684.0
2901999,Lancaster 01,13153,6454,6699,0.0,3504,7874,,2018,55.28,1775,49.06865353911655,50.931346460883454,0.0,26.640310195392686,59.86466965711245,13.495020147494868,,2021.0,Lancaster,Lancaster,D,300 South Catawba Street,Lancaster,SC,29720.0,PK-12,13940.0,8032894885,www.lancastercsd.com,Jonathan Phipps,Jonathan Phipps,Robert Parker,904.0
3055999,Laurens 55,5673,2718,2955,0.0,1714,3096,,2018,72.93,863,47.9111581173982,52.0888418826018,0.0,30.21329102767495,54.57429931253305,15.212409659791998,,2021.0,Laurens County School District 55,Laurens County School District 55,D,301 Hillcrest Drive,Laurens,SC,29360.0,PK-12,5333.0,864-984-3568,www.laurens55.org,Dr. Ameca Thomas,Dr. Ameca Thomas,Mrs. Cathy Little,388.0
3056999,Laurens 56,3030,1494,1536,0.0,1122,1585,,2018,79.39,323,49.306930693069305,50.693069306930695,0.0,37.02970297029703,52.310231023102304,10.66006600660066,,2021.0,Laurens County School District 56,Laurens County School District 56,D,211 N. Broad Street Suite B,Clinton,SC,29325.0,PK-12,2827.0,864-833-0800,https://www.lcsd56.org/,Dr. David C. O'Shields,Dr. David C. O'Shields,Jim Barton,194.0
3101999,Lee 01,1933,935,998,0.0,1771,109,,2018,91.43,44,48.37040869115365,51.62959130884636,0.0,91.6192446973616,5.638903259182618,2.2762545266425245,,2021.0,Lee County School District,Lee County School District,D,310 Roland Street,"Bishopville, South Carolina",SC,29010.0,PK-12,1565.0,803-484-5327,www.leeschoolsk12.org,"Bernard McDaniel, Sr.","Bernard McDaniel, Sr.",Ms. Sylvia Scott,85.0
3201999,Lexington 01,26122,12746,13375,1.0,3006,19232,,2018,44.57,3884,48.79411989893576,51.20205191026721,0.0038281907970293,11.507541535870146,73.62376540846796,14.868693055661891,,2021.0,Lexington County School District One,Lexington County School District One,D,100 Tarrar Springs Road NA,Lexington,SC,29072.0,PK-12,27072.0,803-821-1000,http://www.lexdistrict1.com/,Dr. Gregory Little,Dr. Gregory Little,Anne Marie Green,1959.0
3202999,Lexington 02,8876,4283,4592,1.0,2934,3739,,2018,73.84,2201,48.25371789094186,51.73501577287066,0.0112663361874718,33.05543037404236,42.12483100495719,24.797205948625507,,2021.0,Lexington School District Two,Lexington School District Two,D,715 Ninth Street,West Columbia,SC,29169.0,PK-12,8582.0,803-796-4708,www.lex2.org,Dr. Nicolas Wade,Dr. Nicolas Wade,Christina Rucker,636.0
3203999,Lexington 03,2058,1009,1049,0.0,680,1042,,2018,71.14,336,49.02818270165209,50.97181729834791,0.0,33.04178814382896,50.63168124392614,16.3265306122449,,2021.0,Lexington County School District Three,Lexington County School District Three,D,338 West Columbia Avenue,Batesburg-Leesville,SC,29006.0,PK-12,2020.0,(803)532-4423,www.lex3.org,Dr. Ashley Atkinson,Dr. Ashley Atkinson,Craig Caughman,160.0
3204999,Lexington 04,3483,1651,1832,0.0,655,2045,,2018,79.22,783,47.4016652311226,52.59833476887741,0.0,18.80562733275912,58.71375251220212,22.48062015503876,,2021.0,Lexington School District Four,Lexington School District Four,D,607 East Fifth Street,Swansea,SC,29160.0,PK-12,3245.0,803-490-7000,https://www.lex4.org,"Robert Maddox, Jr., Ed. D.","Robert Maddox, Jr., Ed. D.",Brad Frick,224.0
3205999,Lexington 05,17210,8459,8751,0.0,4731,10127,,2018,41.5,2352,49.15165601394538,50.84834398605462,0.0,27.48983149331784,58.843695525857065,13.6664729808251,,2021.0,School District Five Of Lexington & Richland Count,School District Five Of Lexington & Richland Count,D,1020 Dutch Fork Rd.,Irmo,SC,29036.0,PK-12,16780.0,803-476-8000,https://www.lexrich5.org/,Dr. Christina S. Melton,Dr. Christina S. Melton,Mrs. Jan Hammond,1332.0
3301999,McCormick 01,782,380,402,0.0,601,161,,2018,84.18,20,48.59335038363171,51.40664961636829,0.0,76.8542199488491,20.588235294117645,2.557544757033248,,2021.0,Mccormick County School District,Mccormick County School District,D,821 North Mine Street,McCormick,SC,29835.0,PK-12,657.0,8648520639,http://mccormick.k12.sc.us,Dr. Jaime Hembree,Dr. Jaime Hembree,Verteema Chiles,51.0
3410999,Marion 10,4508,2213,2295,0.0,3370,841,,2018,90.7,297,49.0905057675244,50.9094942324756,0.0,74.75598935226265,18.65572315882875,6.588287488908606,,2021.0,Marion County School District,Marion County School District,D,719 N Main Street,Marion,SC,29571.0,PK-12,4150.0,843-423-1811,https://www.marion.k12.sc.us/,Dr. Kandace Bethea,Dr. Kandace Bethea,Ogleretta White,301.0
3501999,Marlboro 01,3911,1899,2012,0.0,2301,1160,,2018,83.99,450,48.5553566862695,51.44464331373051,0.0,58.83405778573256,29.65993352083866,11.50600869342879,,2021.0,Marlboro County School District,Marlboro County School District,D,122 Broad Street,Bennettsville,SC,29512.0,PK-12,3667.0,8434794016,http://www.marlboro.k12.sc.us/,Dr. Gregory McCord,Dr. Gregory McCord,Larry McNeil,218.0
3601999,Newberry 01,5979,2914,3065,0.0,2056,2701,,2018,69.68,1222,48.73724703127613,51.262752968723866,0.0,34.3870212410102,45.17477839103529,20.438200367954508,,2021.0,School District Of Newberry County,School District Of Newberry County,D,3419 Main Street,Newberry,SC,29108.0,PK-12,5760.0,8039248200,www.newberry.k12.sc.us,Jim Suber,Jim Suber,Lucy Ann Meetze,447.0
3701999,Oconee 01,10483,5084,5399,0.0,1007,7892,,2018,64.33,1584,48.497567490222266,51.50243250977774,0.0,9.606028808547173,75.28379280740246,15.110178384050368,,2021.0,School District Of Oconee County,School District Of Oconee County,D,414 S. Pine St.,Walhalla,SC,29691.0,PK-12,10168.0,864-886-4400,https://www.sdoc.org/,Dr. Michael Thorsland,Dr. Michael Thorsland,Denise McCormick,777.0
3803999,Orangeburg 03,2631,1327,1304,0.0,2299,225,,2018,89.25,107,50.43709616115546,49.56290383884455,0.0,87.38122386925123,8.551881413911062,4.066894716837704,,,,,,,,,,,,,,,,,
3804999,Orangeburg 04,3574,1743,1831,0.0,1609,1693,,2018,77.34,272,48.76888640179071,51.23111359820929,0.0,45.01958589815333,47.36989367655288,7.610520425293789,,,,,,,,,,,,,,,,,
3805999,Orangeburg 05,6530,3215,3315,0.0,5688,488,,2018,85.82,354,49.234303215926495,50.76569678407351,0.0,87.10566615620215,7.473200612557427,5.421133231240429,,,,,,,,,,,,,,,,,
3901999,Pickens 01,16046,7809,8237,0.0,1125,12719,,2018,59.28,2202,48.66633428891936,51.33366571108064,0.0,7.011093107316466,79.26586065062943,13.723046242054092,,2021.0,School District Of Pickens County,School District Of Pickens County,D,1348 Griffin Mill Road,Easley,SC,29640.0,PK-12,15689.0,(864) 397-1000,http://www.pickens.k12.sc.us/,Dr. Daniel B. Merck,Dr. Daniel B. Merck,Mr. Shannon Haskett,1009.0
4001999,Richland 01,23863,11831,12032,0.0,16873,4458,,2018,75.45,2532,49.57884591208146,50.42115408791854,0.0,70.70779030297952,18.681641034237103,10.610568662783388,,2021.0,Richland School District One,Richland School District One,D,1616 Richland Street,Columbia,SC,29201.0,PK-12,22202.0,8032317000,www.richlandone.org,Dr. Craig Witherspoon,Dr. Craig Witherspoon,Mr. Aaron Bishop,1922.0
4002999,Richland 02,27870,13804,14065,1.0,16586,6164,,2018,52.65,5120,49.52996053103696,50.466451381413705,0.0035880875493362,59.51202009329028,22.11697165410836,18.371008252601364,,2021.0,Richland School District Two,Richland School District Two,D,763 Fashion Drive,Columbia,SC,29229.0,PK-12,27761.0,803-787-1910,www.richland2.org,Dr. Baron R. Davis,Dr. Baron R. Davis,Mr. James Manning,1960.0
4101999,Saluda 01,2312,1123,1189,0.0,555,844,,2018,75.14,913,48.57266435986159,51.4273356401384,0.0,24.005190311418684,36.50519031141869,39.48961937716263,,2021.0,Saluda,Saluda,D,404 North Wise Road,Saluda,SC,29138.0,PK-12,2315.0,,,Dr. Harvey Livingston,Dr. Harvey Livingston,Dr. Kathy Coleman,154.0
4201999,Spartanburg 01,5064,2436,2628,0.0,368,4012,,2018,57.7,684,48.1042654028436,51.8957345971564,0.0,7.266982622432859,79.2259083728278,13.507109004739338,,2021.0,Spartanburg School District One,Spartanburg School District One,D,121 Wheeler Street,Campobello,SC,29322.0,PK-12,5047.0,864-472-2846,https://www.spart1.org/,"Ronald W. Garner, Ed. D.","Ronald W. Garner, Ed. D.",Travis Sloan,351.0
4202999,Spartanburg 02,10093,4863,5209,21.0,1207,7066,,2018,57.31,1820,48.18190825324482,51.61002675121371,0.2080649955414643,11.95878331516893,70.00891707123749,18.03229961359358,,2021.0,Spartanburg School District Two,Spartanburg School District Two,D,3231 Old Furnace Rd,Chesnee,SC,29323.0,PK-12,10459.0,864-578-0128,https://www.spart2.org,Mr. Lance Radford,Mr. Lance Radford,Mr. Brandon McKillop,628.0
4203999,Spartanburg 03,2899,1363,1536,0.0,426,2060,,2018,69.65,413,47.01621248706451,52.9837875129355,0.0,14.694722318040704,71.05898585719214,14.24629182476716,,2021.0,Spartanburg School District Three,Spartanburg School District Three,D,3535 Clifton Glendale Road,Spartanburg,SC,29307.0,PK-12,2629.0,864-279-6000,www.spartanburg3.org,Mr. Kenny Blackwood,Mr. Kenny Blackwood,Mr. Chris Jolley,184.0
4204999,Spartanburg 04,2822,1341,1481,0.0,357,2024,,2018,65.98,441,47.51948972360028,52.48051027639972,0.0,12.650602409638552,71.72218284904324,15.627214741318213,,2021.0,Spartanburg School District Four,Spartanburg School District Four,D,118 McEdco Road ,Woodruff,SC,29388.0,PK-12,2718.0,864-476-3186,https://www.spartanburg4.org/,Dr. W. Rallie Liston,Dr. W. Rallie Liston,Mr. Melvin Brewton,172.0
4205999,Spartanburg 05,8546,4080,4466,0.0,1554,5400,,2018,54.6,1592,47.7416335127545,52.2583664872455,0.0,18.18394570559326,63.18745611982214,18.628598174584603,,2021.0,Spartanburg School District 5,Spartanburg School District 5,D,Spartanburg School District Five 100 North Danzler Road,Duncan,SC,29334.0,PK-12,9028.0,864-949-2350,www.spart5.net,Dr. Randall Gary,Dr. Randall Gary,Mrs. Julie McMakin,642.0
